Deputy_ID,Deputy_Name,Constituency,Parliamentary_Group,URL,Committee_Name,Committee_URL,Role
260,Prunã Cristina-Mãdãlina,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=260,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,
261,Pușcașu Lucian-Florin,35 / SUCEAVA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=261,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
261,Pușcașu Lucian-Florin,35 / SUCEAVA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=261,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
262,Pușcașu Petre,31 / PRAHOVA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=262,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
263,Radu Fabian-Cristian,34 / SIBIU,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=263,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,
263,Radu Fabian-Cristian,34 / SIBIU,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=263,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,Secretar
264,Rafila Alexandru,24 / IAȘI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=264,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
265,Rãducanu Sebastian,37 / TIMIȘ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=265,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,Secretar
266,Rãducea Gheorghe-Valentin,35 / SUCEAVA,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=266,,,
267,Rigman Ciprian-Doru,13 / CLUJ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=267,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
267,Rigman Ciprian-Doru,13 / CLUJ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=267,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,
267,Rigman Ciprian-Doru,13 / CLUJ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=267,"Comisia pentru cercetarea abuzurilor, corupţiei şi pentru petiţii",http://www.cdep.ro/pls/parlam/structura2015.co?idc=14&cam=2&leg=2024&idl=1,Secretar
268,Rinder Ana-Smaranda,39 / VASLUI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=268,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
268,Rinder Ana-Smaranda,39 / VASLUI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=268,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,Secretar
268,Rinder Ana-Smaranda,39 / VASLUI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=268,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,
269,Rodeanu Bogdan-Ionel,18 / GALAȚI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=269,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,Vicepreşedinte
269,Rodeanu Bogdan-Ionel,18 / GALAȚI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=269,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,
270,Rogobete Alexandru-Florin,31 / PRAHOVA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=270,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,Preşedinte
271,Roman Florin-Claudiu,1 / ALBA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=271,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,Preşedinte
271,Roman Florin-Claudiu,1 / ALBA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=271,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
272,Roșca Mircea,31 / PRAHOVA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=272,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
272,Roșca Mircea,31 / PRAHOVA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=272,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,Preşedinte
273,Rusu Sebastian-Mihai,8 / BRAȘOV,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=273,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
273,Rusu Sebastian-Mihai,8 / BRAȘOV,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=273,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,Vicepreşedinte
274,Samoilã Ion,12 / CÃLÃRAȘI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=274,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,Secretar
274,Samoilã Ion,12 / CÃLÃRAȘI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=274,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
275,Sandu Viorica,18 / GALAȚI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=275,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,Vicepreşedinte
275,Sandu Viorica,18 / GALAȚI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=275,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
275,Sandu Viorica,18 / GALAȚI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=275,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,
276,Scarlat George,18 / GALAȚI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=276,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,Vicepreşedinte
276,Scarlat George,18 / GALAȚI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=276,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
277,Seres Dénes,33 / SÃLAJ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=277,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
278,Sighiartãu Robert-Ionatan,6 / BISTRIȚA-NÃSÃUD,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=278,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
278,Sighiartãu Robert-Ionatan,6 / BISTRIȚA-NÃSÃUD,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=278,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,
278,Sighiartãu Robert-Ionatan,6 / BISTRIȚA-NÃSÃUD,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=278,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,
279,Simion George-Nicolae,42 / BUCUREȘTI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=279,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
280,Simu Aurora-Tasica,13 / CLUJ,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=280,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
281,Solomon Adrian,39 / VASLUI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=281,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,Preşedinte
282,Stancu Ionel,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=282,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
283,Stãnescu Vetuța,22 / HUNEDOARA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=283,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,Secretar
283,Stãnescu Vetuța,22 / HUNEDOARA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=283,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,
284,Stoenicã Irina-Florentina,17 / DOLJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=284,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
284,Stoenicã Irina-Florentina,17 / DOLJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=284,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
285,Stoica Alin-Bogdan,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=285,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
285,Stoica Alin-Bogdan,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=285,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,
286,Stoica Bogdan-Alin,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=286,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,Secretar
287,Stoica Diana,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=287,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
287,Stoica Diana,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=287,"Comisia pentru cercetarea abuzurilor, corupţiei şi pentru petiţii",http://www.cdep.ro/pls/parlam/structura2015.co?idc=14&cam=2&leg=2024&idl=1,
287,Stoica Diana,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=287,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,Preşedinte
288,Stoica Ștefan-Bucur,17 / DOLJ,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=288,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
289,Stroe Ionuț-Marian,42 / BUCUREȘTI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=289,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,
289,Stroe Ionuț-Marian,42 / BUCUREȘTI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=289,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,
290,Suciu Vasile-Daniel,6 / BISTRIȚA-NÃSÃUD,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=290,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,
291,Szabó Ödön,5 / BIHOR,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=291,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,Vicepreşedinte
291,Szabó Ödön,5 / BIHOR,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=291,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,
292,Szõke Ecaterina-Mariana,18 / GALAȚI,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=292,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
292,Szõke Ecaterina-Mariana,18 / GALAȚI,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=292,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
293,Șendroiu Vlad-Ioan,37 / TIMIȘ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=293,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
293,Șendroiu Vlad-Ioan,37 / TIMIȘ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=293,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,
294,Șerban Ciprian-Constantin,29 / NEAMȚ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=294,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,
295,Șerban George Cãtãlin,31 / PRAHOVA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=295,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
295,Șerban George Cãtãlin,31 / PRAHOVA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=295,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
296,Șerban Gianina,25 / ILFOV,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=296,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
297,Știrbu Gigel-Sorinel,30 / OLT,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=297,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,
297,Știrbu Gigel-Sorinel,30 / OLT,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=297,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,Vicepreşedinte
298,Tanasã Dan,8 / BRAȘOV,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=298,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
298,Tanasã Dan,8 / BRAȘOV,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=298,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
298,Tanasã Dan,8 / BRAȘOV,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=298,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
299,Tanasã Ștefan,24 / IAȘI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=299,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
300,Teslariu Andrei-Ionuț,39 / VASLUI,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=300,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
300,Teslariu Andrei-Ionuț,39 / VASLUI,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=300,Comisia pentru regulament,http://www.cdep.ro/pls/parlam/structura2015.co?idc=23&cam=2&leg=2024&idl=1,
301,Tilea Dumitru,36 / TELEORMAN,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=301,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,
302,Tîlvãr Angel,41 / VRANCEA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=302,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,
303,Toader Bogdan-Andrei,31 / PRAHOVA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=303,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,Secretar
303,Toader Bogdan-Andrei,31 / PRAHOVA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=303,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
304,Toader Elena-Laura,38 / TULCEA,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=304,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
304,Toader Elena-Laura,38 / TULCEA,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=304,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
305,Toma Ilie,22 / HUNEDOARA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=305,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,Vicepreşedinte
305,Toma Ilie,22 / HUNEDOARA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=305,"Comisia pentru cercetarea abuzurilor, corupţiei şi pentru petiţii",http://www.cdep.ro/pls/parlam/structura2015.co?idc=14&cam=2&leg=2024&idl=1,
306,Tomoescu Ion-Alin,27 / MEHEDINȚI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=306,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,Secretar
306,Tomoescu Ion-Alin,27 / MEHEDINȚI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=306,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,
307,Trif Bogdan Gheorghe,34 / SIBIU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=307,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
307,Trif Bogdan Gheorghe,34 / SIBIU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=307,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,Vicepreşedinte
307,Trif Bogdan Gheorghe,34 / SIBIU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=307,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,
308,Turcan Raluca,34 / SIBIU,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=308,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
308,Turcan Raluca,34 / SIBIU,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=308,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
308,Turcan Raluca,34 / SIBIU,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=308,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,
309,Tușa Adriana Diana,42 / BUCUREȘTI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=309,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,
309,Tușa Adriana Diana,42 / BUCUREȘTI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=309,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,
310,Țintã Ștefan,23 / IALOMIȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=310,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,Vicepreşedinte
310,Țintã Ștefan,23 / IALOMIȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=310,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,
311,Țiplea Dumitru,5 / BIHOR,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=311,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
311,Țiplea Dumitru,5 / BIHOR,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=311,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
312,Țiu Mihai-Adrian,30 / OLT,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=312,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
312,Țiu Mihai-Adrian,30 / OLT,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=312,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,Secretar
313,Țoiu Oana-Silvia,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=313,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
313,Țoiu Oana-Silvia,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=313,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,
314,Ungureanu Emanuel-Dumitru,35 / SUCEAVA,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=314,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
315,Vadim-Tudor Lidia,42 / BUCUREȘTI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=315,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,Vicepreşedinte
315,Vadim-Tudor Lidia,42 / BUCUREȘTI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=315,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,
316,Vass Levente,28 / MUREȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=316,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,Vicepreşedinte
316,Vass Levente,28 / MUREȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=316,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,
317,Vãduva Dumitru,25 / ILFOV,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=317,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
318,Vârgã Mariana,42 / BUCUREȘTI,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=318,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
319,Vedinaș Verginia,41 / VRANCEA,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=319,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
319,Vedinaș Verginia,41 / VRANCEA,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=319,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,Preşedinte
320,Vela Ion-Marcel,11 / CARAȘ-SEVERIN,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=320,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,
320,Vela Ion-Marcel,11 / CARAȘ-SEVERIN,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=320,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,
321,Velcescu Florin-Bogdan,3 / ARGEȘ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=321,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
